starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 14 09:22:17 2012	1342237937	0	13	13	13
Sat Jul 14 09:17:02 2012	1342237622	0	13	13	13
Sat Jul 14 09:18:16 2012	1342237696	0	13	13	13
Sat Jul 14 09:16:01 2012	1342237561	0	13	13	13
Sat Jul 14 09:17:40 2012	1342237660	0	13	13	13
Sat Jul 14 09:19:30 2012	1342237770	0	13	13	13
Sat Jul 14 09:16:59 2012	1342237619	0	13	13	13
Sat Jul 14 09:16:57 2012	1342237617	0	13	13	13
Sat Jul 14 09:21:07 2012	1342237867	0	13	13	13
Sat Jul 14 09:21:12 2012	1342237872	0	13	13	13
Sat Jul 14 09:15:29 2012	1342237529	0	13	13	13
Sat Jul 14 09:16:29 2012	1342237589	0	13	13	12
Sat Jul 14 09:16:44 2012	1342237604	0	13	13	13
Sat Jul 14 09:15:15 2012	1342237515	0	13	13	13
Sat Jul 14 09:16:24 2012	1342237584	0	13	13	12
Sat Jul 14 09:17:51 2012	1342237671	0	13	13	13
Sat Jul 14 09:22:25 2012	1342237945	0	13	13	13
Sat Jul 14 09:19:54 2012	1342237794	0	13	13	13
Sat Jul 14 09:22:05 2012	1342237925	0	13	13	13
Sat Jul 14 09:21:47 2012	1342237907	0	13	13	13
Sat Jul 14 09:21:14 2012	1342237874	0	13	13	13
Sat Jul 14 09:21:56 2012	1342237916	0	13	13	13
Sat Jul 14 09:15:14 2012	1342237514	0	13	13	13
Sat Jul 14 09:21:03 2012	1342237863	0	13	13	13
Sat Jul 14 09:18:32 2012	1342237712	0	13	13	12
Sat Jul 14 09:15:28 2012	1342237528	0	13	13	12
Sat Jul 14 09:18:42 2012	1342237722	0	13	13	12
Sat Jul 14 09:22:36 2012	1342237956	0	13	13	12
Sat Jul 14 09:18:47 2012	1342237727	0	13	13	13
Sat Jul 14 09:19:12 2012	1342237752	0	13	13	13
Sat Jul 14 09:20:45 2012	1342237845	0	13	13	13
Sat Jul 14 09:16:13 2012	1342237573	0	13	13	12
Sat Jul 14 09:21:45 2012	1342237905	0	13	13	13
Sat Jul 14 09:17:05 2012	1342237625	0	13	13	13
Sat Jul 14 09:18:32 2012	1342237712	0	13	13	13
Sat Jul 14 09:17:22 2012	1342237642	0	13	13	13
Sat Jul 14 09:19:39 2012	1342237779	0	13	13	13
Sat Jul 14 09:16:23 2012	1342237583	0	13	13	12
Sat Jul 14 09:22:33 2012	1342237953	0	13	13	13
Sat Jul 14 09:19:22 2012	1342237762	0	13	13	13
Sat Jul 14 09:19:28 2012	1342237768	0	13	13	13
Sat Jul 14 09:15:36 2012	1342237536	0	13	13	13
Sat Jul 14 09:21:47 2012	1342237907	0	13	13	13
Sat Jul 14 09:15:09 2012	1342237509	0	13	13	13
Sat Jul 14 09:21:49 2012	1342237909	0	13	13	13
Sat Jul 14 09:21:17 2012	1342237877	0	13	13	13
Sat Jul 14 09:18:03 2012	1342237683	0	13	13	13
Sat Jul 14 09:22:07 2012	1342237927	0	13	13	13
Sat Jul 14 09:18:16 2012	1342237696	0	13	13	13
Sat Jul 14 09:17:25 2012	1342237645	0	13	13	13
Sat Jul 14 09:16:57 2012	1342237617	0	13	13	12
Sat Jul 14 09:15:18 2012	1342237518	0	13	13	13
Sat Jul 14 09:21:52 2012	1342237912	0	13	13	12
Sat Jul 14 09:22:15 2012	1342237935	0	13	13	13
Sat Jul 14 09:15:00 2012	1342237500	0	13	13	13
Sat Jul 14 09:20:23 2012	1342237823	0	13	13	13
Sat Jul 14 09:20:21 2012	1342237821	0	13	13	13
Sat Jul 14 09:19:43 2012	1342237783	0	13	13	13
Sat Jul 14 09:21:59 2012	1342237919	0	13	13	13
Sat Jul 14 09:15:37 2012	1342237537	0	13	13	13
Sat Jul 14 09:15:36 2012	1342237536	0	13	13	13
Sat Jul 14 09:17:36 2012	1342237656	0	13	13	13
Sat Jul 14 09:15:02 2012	1342237502	0	13	13	13
Sat Jul 14 09:16:19 2012	1342237579	0	13	13	13
Sat Jul 14 09:20:31 2012	1342237831	0	13	13	13
Sat Jul 14 09:18:44 2012	1342237724	0	13	13	13
Sat Jul 14 09:17:22 2012	1342237642	0	13	13	13
Sat Jul 14 09:18:24 2012	1342237704	0	13	13	13
Sat Jul 14 09:15:44 2012	1342237544	0	13	13	13
Sat Jul 14 09:22:24 2012	1342237944	0	13	13	13
Sat Jul 14 09:21:50 2012	1342237910	0	13	13	13
Sat Jul 14 09:19:09 2012	1342237749	0	13	13	13
Sat Jul 14 09:22:19 2012	1342237939	0	13	13	13
Sat Jul 14 09:22:39 2012	1342237959	0	13	13	13
Sat Jul 14 09:20:50 2012	1342237850	0	13	13	13
Sat Jul 14 09:22:07 2012	1342237927	0	13	13	13
Sat Jul 14 09:18:58 2012	1342237738	0	13	13	13
Sat Jul 14 09:17:39 2012	1342237659	0	13	13	13
Sat Jul 14 09:15:19 2012	1342237519	0	13	13	13
Sat Jul 14 09:20:35 2012	1342237835	0	13	13	13
Sat Jul 14 09:15:38 2012	1342237538	0	13	13	13
Sat Jul 14 09:20:51 2012	1342237851	0	13	13	13
Sat Jul 14 09:22:37 2012	1342237957	0	13	13	13
Sat Jul 14 09:19:10 2012	1342237750	0	13	13	13
Sat Jul 14 09:18:25 2012	1342237705	0	13	13	13
Sat Jul 14 09:19:38 2012	1342237778	0	13	13	13
Sat Jul 14 09:18:11 2012	1342237691	0	13	13	13
Sat Jul 14 09:15:29 2012	1342237529	0	13	13	13
Sat Jul 14 09:19:29 2012	1342237769	0	13	13	13
Sat Jul 14 09:16:45 2012	1342237605	0	13	13	13
Sat Jul 14 09:15:20 2012	1342237520	0	13	13	13
Sat Jul 14 09:20:42 2012	1342237842	0	13	13	13
Sat Jul 14 09:15:12 2012	1342237512	0	13	13	13
Sat Jul 14 09:20:51 2012	1342237851	0	13	13	13
Sat Jul 14 09:20:59 2012	1342237859	0	13	13	13
Sat Jul 14 09:22:42 2012	1342237962	0	13	13	13
Sat Jul 14 09:20:20 2012	1342237820	0	13	13	13
Sat Jul 14 09:22:17 2012	1342237937	0	13	13	13
Sat Jul 14 09:18:54 2012	1342237734	0	13	13	13
Sat Jul 14 09:15:09 2012	1342237509	0	13	13	13
Sat Jul 14 09:19:20 2012	1342237760	0	13	13	13
Sat Jul 14 09:21:46 2012	1342237906	0	13	13	13
Sat Jul 14 09:15:23 2012	1342237523	0	13	13	13
Sat Jul 14 09:20:37 2012	1342237837	0	13	13	13
Sat Jul 14 09:15:22 2012	1342237522	0	13	13	13
Sat Jul 14 09:16:00 2012	1342237560	0	13	13	13
Sat Jul 14 09:22:39 2012	1342237959	0	13	13	13
Sat Jul 14 09:15:42 2012	1342237542	0	13	13	13
Sat Jul 14 09:16:33 2012	1342237593	0	13	13	13
Sat Jul 14 09:17:58 2012	1342237678	0	13	13	13
Sat Jul 14 09:19:55 2012	1342237795	0	13	13	13
Sat Jul 14 09:15:45 2012	1342237545	0	13	13	12
Sat Jul 14 09:22:02 2012	1342237922	0	13	13	13
Sat Jul 14 09:17:14 2012	1342237634	0	13	13	13
Sat Jul 14 09:18:02 2012	1342237682	0	13	13	13
Sat Jul 14 09:20:04 2012	1342237804	0	13	13	13
Sat Jul 14 09:17:47 2012	1342237667	0	13	13	13
Sat Jul 14 09:16:21 2012	1342237581	0	13	13	13
Sat Jul 14 09:21:03 2012	1342237863	0	13	13	13
Sat Jul 14 09:15:16 2012	1342237516	0	13	13	13
Sat Jul 14 09:18:55 2012	1342237735	0	13	13	13
Sat Jul 14 09:20:58 2012	1342237858	0	13	13	13
Sat Jul 14 09:16:05 2012	1342237565	0	13	13	13
Sat Jul 14 09:22:26 2012	1342237946	0	13	13	13
Sat Jul 14 09:15:52 2012	1342237552	0	13	13	13
Sat Jul 14 09:17:05 2012	1342237625	0	13	13	13
Sat Jul 14 09:15:20 2012	1342237520	0	13	13	13
Sat Jul 14 09:19:52 2012	1342237792	0	13	13	13
Sat Jul 14 09:22:15 2012	1342237935	0	13	13	13
Sat Jul 14 09:21:23 2012	1342237883	0	13	13	13
Sat Jul 14 09:20:57 2012	1342237857	0	13	13	13
Sat Jul 14 09:21:57 2012	1342237917	0	13	13	13
Sat Jul 14 09:19:22 2012	1342237762	0	13	13	13
Sat Jul 14 09:22:04 2012	1342237924	0	13	13	13
Sat Jul 14 09:15:19 2012	1342237519	0	13	13	13
Sat Jul 14 09:16:42 2012	1342237602	0	13	13	13
Sat Jul 14 09:17:39 2012	1342237659	0	13	13	13
Sat Jul 14 09:21:13 2012	1342237873	0	13	13	13
Sat Jul 14 09:19:46 2012	1342237786	0	13	13	11
Sat Jul 14 09:21:09 2012	1342237869	0	13	13	13
Sat Jul 14 09:20:41 2012	1342237841	0	13	13	13
Sat Jul 14 09:16:56 2012	1342237616	0	13	13	13
Sat Jul 14 09:19:03 2012	1342237743	0	13	13	13
Sat Jul 14 09:22:17 2012	1342237937	0	13	13	13
Sat Jul 14 09:17:53 2012	1342237673	0	13	13	13
Sat Jul 14 09:20:36 2012	1342237836	0	13	13	13
Sat Jul 14 09:17:56 2012	1342237676	0	13	13	13
Sat Jul 14 09:17:02 2012	1342237622	0	13	13	13
Sat Jul 14 09:15:55 2012	1342237555	0	13	13	13
Sat Jul 14 09:18:39 2012	1342237719	0	13	13	13
Sat Jul 14 09:21:51 2012	1342237911	0	13	13	13
Sat Jul 14 09:16:27 2012	1342237587	0	13	13	13
Sat Jul 14 09:20:46 2012	1342237846	0	13	13	13
Sat Jul 14 09:22:25 2012	1342237945	0	13	13	13
Sat Jul 14 09:22:19 2012	1342237939	0	13	13	13
Sat Jul 14 09:20:07 2012	1342237807	0	13	13	13
Sat Jul 14 09:15:15 2012	1342237515	0	13	13	13
Sat Jul 14 09:19:37 2012	1342237777	0	13	13	13
Sat Jul 14 09:19:12 2012	1342237752	0	13	13	13
Sat Jul 14 09:19:11 2012	1342237751	0	13	13	13
Sat Jul 14 09:16:08 2012	1342237568	0	13	13	13
Sat Jul 14 09:16:01 2012	1342237561	0	13	13	13
Sat Jul 14 09:21:06 2012	1342237866	0	13	13	13
Sat Jul 14 09:17:51 2012	1342237671	0	13	13	13
Sat Jul 14 09:18:27 2012	1342237707	0	13	13	13
Sat Jul 14 09:15:17 2012	1342237517	0	13	13	13
Sat Jul 14 09:18:23 2012	1342237703	0	13	13	13
Sat Jul 14 09:15:15 2012	1342237515	0	13	13	13
Sat Jul 14 09:19:49 2012	1342237789	0	13	13	13
Sat Jul 14 09:20:32 2012	1342237832	0	13	13	13
Sat Jul 14 09:20:19 2012	1342237819	0	13	13	13
Sat Jul 14 09:17:27 2012	1342237647	0	13	13	13
Sat Jul 14 09:17:01 2012	1342237621	0	13	13	13
Sat Jul 14 09:16:13 2012	1342237573	0	13	13	13
Sat Jul 14 09:15:13 2012	1342237513	0	13	13	13
Sat Jul 14 09:19:18 2012	1342237758	0	13	13	13
Sat Jul 14 09:16:21 2012	1342237581	0	13	13	13
Sat Jul 14 09:17:38 2012	1342237658	0	13	13	13
Sat Jul 14 09:18:21 2012	1342237701	0	13	13	13
Sat Jul 14 09:21:41 2012	1342237901	0	13	13	13
Sat Jul 14 09:16:19 2012	1342237579	0	13	13	13
Sat Jul 14 09:17:52 2012	1342237672	0	13	13	13
Sat Jul 14 09:21:28 2012	1342237888	0	13	13	13
Sat Jul 14 09:19:00 2012	1342237740	0	13	13	13
Sat Jul 14 09:19:56 2012	1342237796	0	13	13	13
Sat Jul 14 09:16:41 2012	1342237601	0	13	13	13
Sat Jul 14 09:18:01 2012	1342237681	0	13	13	13
Sat Jul 14 09:21:34 2012	1342237894	0	13	13	13
Sat Jul 14 09:20:50 2012	1342237850	0	13	13	13
Sat Jul 14 09:18:35 2012	1342237715	0	13	13	13
Sat Jul 14 09:19:15 2012	1342237755	0	13	13	13
Sat Jul 14 09:21:59 2012	1342237919	0	13	13	13
Sat Jul 14 09:15:54 2012	1342237554	0	13	13	13
Sat Jul 14 09:18:58 2012	1342237738	0	13	13	13
Sat Jul 14 09:19:12 2012	1342237752	0	13	13	13
Sat Jul 14 09:21:17 2012	1342237877	0	13	13	13
Sat Jul 14 09:21:31 2012	1342237891	0	13	13	13
Sat Jul 14 09:20:17 2012	1342237817	0	13	13	13
Sat Jul 14 09:20:44 2012	1342237844	0	13	13	13
Sat Jul 14 09:19:56 2012	1342237796	0	13	13	13
Sat Jul 14 09:17:59 2012	1342237679	0	13	13	13
Sat Jul 14 09:22:12 2012	1342237932	0	13	13	12
Sat Jul 14 09:15:05 2012	1342237505	0	13	13	13
Sat Jul 14 09:15:52 2012	1342237552	0	13	13	13
Sat Jul 14 09:18:31 2012	1342237711	0	13	13	13
Sat Jul 14 09:22:24 2012	1342237944	0	13	13	13
Sat Jul 14 09:20:48 2012	1342237848	0	13	13	13
Sat Jul 14 09:16:05 2012	1342237565	0	13	13	13
Sat Jul 14 09:22:41 2012	1342237961	0	13	13	13
Sat Jul 14 09:15:07 2012	1342237507	0	13	13	13
Sat Jul 14 09:21:11 2012	1342237871	0	13	13	13
Sat Jul 14 09:21:19 2012	1342237879	0	13	13	13
Sat Jul 14 09:21:07 2012	1342237867	0	13	13	13
Sat Jul 14 09:15:34 2012	1342237534	0	13	13	13
Sat Jul 14 09:16:49 2012	1342237609	0	13	13	13
Sat Jul 14 09:18:15 2012	1342237695	0	13	13	13
Sat Jul 14 09:20:41 2012	1342237841	0	13	13	13
Sat Jul 14 09:19:38 2012	1342237778	0	13	13	13
Sat Jul 14 09:20:56 2012	1342237856	0	13	13	13
Sat Jul 14 09:18:25 2012	1342237705	0	13	13	13
Sat Jul 14 09:22:36 2012	1342237956	0	13	13	13
Sat Jul 14 09:17:26 2012	1342237646	0	13	13	13
Sat Jul 14 09:20:14 2012	1342237814	0	13	13	13
Sat Jul 14 09:19:52 2012	1342237792	0	13	13	13
Sat Jul 14 09:20:29 2012	1342237829	0	13	13	13
Sat Jul 14 09:17:25 2012	1342237645	0	13	13	13
Sat Jul 14 09:22:31 2012	1342237951	0	13	13	13
Sat Jul 14 09:16:22 2012	1342237582	0	13	13	13
Sat Jul 14 09:16:21 2012	1342237581	0	13	13	13
Sat Jul 14 09:21:43 2012	1342237903	0	13	13	13
Sat Jul 14 09:19:03 2012	1342237743	0	13	13	13
Sat Jul 14 09:22:28 2012	1342237948	0	13	13	13
Sat Jul 14 09:15:35 2012	1342237535	0	13	13	13
Sat Jul 14 09:19:01 2012	1342237741	0	13	13	13
Sat Jul 14 09:19:16 2012	1342237756	0	13	13	13
Sat Jul 14 09:18:58 2012	1342237738	0	13	13	13
Sat Jul 14 09:15:13 2012	1342237513	0	13	13	13
Sat Jul 14 09:21:34 2012	1342237894	0	13	13	13
Sat Jul 14 09:21:58 2012	1342237918	0	13	13	13
Sat Jul 14 09:22:23 2012	1342237943	0	13	13	13
Sat Jul 14 09:22:29 2012	1342237949	0	13	13	13
Sat Jul 14 09:15:32 2012	1342237532	0	13	13	13
Sat Jul 14 09:16:01 2012	1342237561	0	13	13	13
Sat Jul 14 09:17:03 2012	1342237623	0	13	13	13
Sat Jul 14 09:17:22 2012	1342237642	0	13	13	13
Sat Jul 14 09:19:29 2012	1342237769	0	13	13	13
Sat Jul 14 09:16:05 2012	1342237565	0	13	13	13
Sat Jul 14 09:16:23 2012	1342237583	0	13	13	13
Sat Jul 14 09:17:40 2012	1342237660	0	13	13	13
Sat Jul 14 09:15:44 2012	1342237544	0	13	13	13
Sat Jul 14 09:16:44 2012	1342237604	0	13	13	13
Sat Jul 14 09:16:26 2012	1342237586	0	13	13	13
Sat Jul 14 09:15:23 2012	1342237523	0	13	13	13
Sat Jul 14 09:20:46 2012	1342237846	0	13	13	13
Sat Jul 14 09:19:00 2012	1342237740	0	13	13	13
Sat Jul 14 09:15:35 2012	1342237535	0	13	13	13
Sat Jul 14 09:21:08 2012	1342237868	0	13	13	13
Sat Jul 14 09:21:46 2012	1342237906	0	13	13	13
Sat Jul 14 09:18:01 2012	1342237681	0	13	13	13
Sat Jul 14 09:21:29 2012	1342237889	0	13	13	13
Sat Jul 14 09:15:47 2012	1342237547	0	13	13	13
Sat Jul 14 09:21:10 2012	1342237870	0	13	13	13
Sat Jul 14 09:21:53 2012	1342237913	0	13	13	13
Sat Jul 14 09:18:06 2012	1342237686	0	13	13	13
Sat Jul 14 09:16:42 2012	1342237602	0	13	13	13
Sat Jul 14 09:16:17 2012	1342237577	0	13	13	13
Sat Jul 14 09:17:13 2012	1342237633	0	13	13	13
Sat Jul 14 09:19:14 2012	1342237754	0	13	13	13
Sat Jul 14 09:22:00 2012	1342237920	0	13	13	13
Sat Jul 14 09:20:44 2012	1342237844	0	13	13	13
Sat Jul 14 09:18:57 2012	1342237737	0	13	13	13
Sat Jul 14 09:18:27 2012	1342237707	0	13	13	13
Sat Jul 14 09:18:35 2012	1342237715	0	13	13	13
Sat Jul 14 09:18:36 2012	1342237716	0	13	13	13
Sat Jul 14 09:15:41 2012	1342237541	0	13	13	13
Sat Jul 14 09:18:03 2012	1342237683	0	13	13	13
Sat Jul 14 09:19:05 2012	1342237745	0	13	13	13
Sat Jul 14 09:19:09 2012	1342237749	0	13	13	13
Sat Jul 14 09:22:39 2012	1342237959	0	13	13	13
Sat Jul 14 09:20:49 2012	1342237849	0	13	13	13
Sat Jul 14 09:22:22 2012	1342237942	0	13	13	13
Sat Jul 14 09:18:33 2012	1342237713	0	13	13	13
Sat Jul 14 09:16:46 2012	1342237606	0	13	13	13
Sat Jul 14 09:15:52 2012	1342237552	0	13	13	13
Sat Jul 14 09:18:25 2012	1342237705	0	13	13	13
Sat Jul 14 09:15:28 2012	1342237528	0	13	13	13
Sat Jul 14 09:18:44 2012	1342237724	0	13	13	13
Sat Jul 14 09:16:14 2012	1342237574	0	13	13	13
Sat Jul 14 09:17:15 2012	1342237635	0	13	13	13
Sat Jul 14 09:20:16 2012	1342237816	0	13	13	13
Sat Jul 14 09:16:42 2012	1342237602	0	13	13	13
Sat Jul 14 09:15:39 2012	1342237539	0	13	13	13
Sat Jul 14 09:17:05 2012	1342237625	0	13	13	13
Sat Jul 14 09:21:17 2012	1342237877	0	13	13	13
Sat Jul 14 09:19:43 2012	1342237783	0	13	13	13
Sat Jul 14 09:16:42 2012	1342237602	0	13	13	13
Sat Jul 14 09:20:41 2012	1342237841	0	13	13	13
Sat Jul 14 09:16:21 2012	1342237581	0	13	13	13
Sat Jul 14 09:20:20 2012	1342237820	0	13	13	13
Sat Jul 14 09:15:24 2012	1342237524	0	13	13	13
Sat Jul 14 09:15:18 2012	1342237518	0	13	13	13
Sat Jul 14 09:20:45 2012	1342237845	0	13	13	13
Sat Jul 14 09:15:33 2012	1342237533	0	13	13	13
Sat Jul 14 09:18:38 2012	1342237718	0	13	13	13
Sat Jul 14 09:21:51 2012	1342237911	0	13	13	13
Sat Jul 14 09:18:10 2012	1342237690	0	13	13	13
Sat Jul 14 09:21:33 2012	1342237893	0	13	13	13
Sat Jul 14 09:22:27 2012	1342237947	0	13	13	13
Sat Jul 14 09:19:08 2012	1342237748	0	13	13	13
Sat Jul 14 09:20:35 2012	1342237835	0	13	13	13
Sat Jul 14 09:18:06 2012	1342237686	0	13	13	13
Sat Jul 14 09:18:01 2012	1342237681	0	13	13	13
Sat Jul 14 09:20:29 2012	1342237829	0	13	13	13
Sat Jul 14 09:15:24 2012	1342237524	0	13	13	11
Sat Jul 14 09:15:02 2012	1342237502	0	13	13	13
Sat Jul 14 09:16:57 2012	1342237617	0	13	13	13
Sat Jul 14 09:22:27 2012	1342237947	0	13	13	13
Sat Jul 14 09:22:44 2012	1342237964	0	13	13	13
Sat Jul 14 09:16:13 2012	1342237573	0	13	13	13
Sat Jul 14 09:15:07 2012	1342237507	0	13	13	13
Sat Jul 14 09:21:57 2012	1342237917	0	13	13	13
Sat Jul 14 09:20:46 2012	1342237846	0	13	13	13
Sat Jul 14 09:18:31 2012	1342237711	0	13	13	13
Sat Jul 14 09:16:59 2012	1342237619	0	13	13	13
Sat Jul 14 09:17:51 2012	1342237671	0	13	13	13
Sat Jul 14 09:20:39 2012	1342237839	0	13	13	13
Sat Jul 14 09:22:05 2012	1342237925	0	13	13	13
Sat Jul 14 09:16:30 2012	1342237590	0	13	13	13
Sat Jul 14 09:15:10 2012	1342237510	0	13	13	13
Sat Jul 14 09:18:35 2012	1342237715	0	13	13	13
Sat Jul 14 09:21:45 2012	1342237905	0	13	13	13
Sat Jul 14 09:15:37 2012	1342237537	0	13	13	13
Sat Jul 14 09:22:28 2012	1342237948	0	13	13	13
Sat Jul 14 09:18:40 2012	1342237720	0	13	13	13
Sat Jul 14 09:16:42 2012	1342237602	0	13	13	13
Sat Jul 14 09:20:01 2012	1342237801	0	13	13	13
Sat Jul 14 09:15:49 2012	1342237549	0	13	13	13
Sat Jul 14 09:21:06 2012	1342237866	0	13	13	13
Sat Jul 14 09:21:12 2012	1342237872	0	13	13	13
Sat Jul 14 09:20:19 2012	1342237819	0	13	13	13
Sat Jul 14 09:19:39 2012	1342237779	0	13	13	13
Sat Jul 14 09:16:18 2012	1342237578	0	13	13	13
Sat Jul 14 09:18:36 2012	1342237716	0	13	13	13
Sat Jul 14 09:17:02 2012	1342237622	0	13	13	13
Sat Jul 14 09:21:16 2012	1342237876	0	13	13	13
Sat Jul 14 09:17:23 2012	1342237643	0	13	13	13
Sat Jul 14 09:20:42 2012	1342237842	0	13	13	13
Sat Jul 14 09:18:26 2012	1342237706	0	13	13	13
Sat Jul 14 09:15:34 2012	1342237534	0	13	13	13
Sat Jul 14 09:21:50 2012	1342237910	0	13	13	13
Sat Jul 14 09:21:08 2012	1342237868	0	13	13	13
Sat Jul 14 09:15:35 2012	1342237535	0	13	13	13
Sat Jul 14 09:22:14 2012	1342237934	0	13	13	13
Sat Jul 14 09:17:54 2012	1342237674	0	13	13	13
Sat Jul 14 09:21:38 2012	1342237898	0	13	13	13
Sat Jul 14 09:16:00 2012	1342237560	0	13	13	13
Sat Jul 14 09:19:30 2012	1342237770	0	13	13	13
Sat Jul 14 09:15:51 2012	1342237551	0	13	13	13
Sat Jul 14 09:19:12 2012	1342237752	0	13	13	13
Sat Jul 14 09:17:25 2012	1342237645	0	13	13	13
Sat Jul 14 09:22:28 2012	1342237948	0	13	13	13
Sat Jul 14 09:18:06 2012	1342237686	0	13	13	13
Sat Jul 14 09:21:13 2012	1342237873	0	13	13	13
Sat Jul 14 09:17:11 2012	1342237631	0	13	13	13
Sat Jul 14 09:17:59 2012	1342237679	0	13	13	13
Sat Jul 14 09:21:39 2012	1342237899	0	13	13	13
Sat Jul 14 09:16:47 2012	1342237607	0	13	13	13
Sat Jul 14 09:18:52 2012	1342237732	0	13	13	13
Sat Jul 14 09:18:58 2012	1342237738	0	13	13	13
Sat Jul 14 09:20:13 2012	1342237813	0	13	13	13
Sat Jul 14 09:22:03 2012	1342237923	0	13	13	13
Sat Jul 14 09:20:33 2012	1342237833	0	13	13	13
Sat Jul 14 09:17:41 2012	1342237661	0	13	13	13
Sat Jul 14 09:21:15 2012	1342237875	0	13	13	13
Sat Jul 14 09:16:43 2012	1342237603	0	13	13	13
Sat Jul 14 09:22:00 2012	1342237920	0	13	13	13
Sat Jul 14 09:18:34 2012	1342237714	0	13	13	13
Sat Jul 14 09:16:56 2012	1342237616	0	13	13	13
Sat Jul 14 09:21:56 2012	1342237916	0	13	13	13
Sat Jul 14 09:22:35 2012	1342237955	0	13	13	13
Sat Jul 14 09:15:21 2012	1342237521	0	13	13	13
Sat Jul 14 09:22:17 2012	1342237937	0	13	13	13
Sat Jul 14 09:16:35 2012	1342237595	0	13	13	13
Sat Jul 14 09:20:46 2012	1342237846	0	13	13	13
Sat Jul 14 09:18:44 2012	1342237724	0	13	13	13
Sat Jul 14 09:15:39 2012	1342237539	0	13	13	13
Sat Jul 14 09:19:42 2012	1342237782	0	13	13	13
Sat Jul 14 09:16:01 2012	1342237561	0	13	13	13
Sat Jul 14 09:21:24 2012	1342237884	0	13	13	13
Sat Jul 14 09:17:31 2012	1342237651	0	13	13	13
Sat Jul 14 09:19:22 2012	1342237762	0	13	13	13
Sat Jul 14 09:21:24 2012	1342237884	0	13	13	13
Sat Jul 14 09:22:12 2012	1342237932	0	13	13	13
Sat Jul 14 09:17:37 2012	1342237657	0	13	13	13
Sat Jul 14 09:16:17 2012	1342237577	0	13	13	13
Sat Jul 14 09:18:08 2012	1342237688	0	13	13	13
Sat Jul 14 09:17:12 2012	1342237632	0	13	13	13
Sat Jul 14 09:21:56 2012	1342237916	0	13	13	13
Sat Jul 14 09:18:37 2012	1342237717	0	13	13	13
Sat Jul 14 09:15:38 2012	1342237538	0	13	13	13
Sat Jul 14 09:17:57 2012	1342237677	0	13	13	13
Sat Jul 14 09:18:50 2012	1342237730	0	13	13	13
Sat Jul 14 09:20:17 2012	1342237817	0	13	13	13
Sat Jul 14 09:18:55 2012	1342237735	0	13	13	13
Sat Jul 14 09:18:30 2012	1342237710	0	13	13	13
Sat Jul 14 09:21:32 2012	1342237892	0	13	13	13
Sat Jul 14 09:15:45 2012	1342237545	0	13	13	13
Sat Jul 14 09:21:17 2012	1342237877	0	13	13	13
Sat Jul 14 09:19:19 2012	1342237759	0	13	13	13
Sat Jul 14 09:22:25 2012	1342237945	0	13	13	13
Sat Jul 14 09:16:46 2012	1342237606	0	13	13	13
Sat Jul 14 09:22:00 2012	1342237920	0	13	13	13
Sat Jul 14 09:15:28 2012	1342237528	0	13	13	13
Sat Jul 14 09:17:13 2012	1342237633	0	13	13	13
Sat Jul 14 09:21:13 2012	1342237873	0	13	13	13
Sat Jul 14 09:22:08 2012	1342237928	0	13	13	13
Sat Jul 14 09:15:20 2012	1342237520	0	13	13	13
Sat Jul 14 09:17:02 2012	1342237622	0	13	13	13
Sat Jul 14 09:21:10 2012	1342237870	0	13	13	13
Sat Jul 14 09:15:37 2012	1342237537	0	13	13	13
Sat Jul 14 09:17:04 2012	1342237624	0	13	13	13
Sat Jul 14 09:17:14 2012	1342237634	0	13	13	13
Sat Jul 14 09:20:39 2012	1342237839	0	13	13	13
Sat Jul 14 09:16:27 2012	1342237587	0	13	13	13
Sat Jul 14 09:15:11 2012	1342237511	0	13	13	13
Sat Jul 14 09:15:39 2012	1342237539	0	13	13	13
Sat Jul 14 09:21:24 2012	1342237884	0	13	13	13
Sat Jul 14 09:18:57 2012	1342237737	0	13	13	13
Sat Jul 14 09:16:55 2012	1342237615	0	13	13	13
Sat Jul 14 09:18:40 2012	1342237720	0	13	13	13
Sat Jul 14 09:16:58 2012	1342237618	0	13	13	13
Sat Jul 14 09:16:21 2012	1342237581	0	13	13	13
Sat Jul 14 09:20:01 2012	1342237801	0	13	13	13
Sat Jul 14 09:19:44 2012	1342237784	0	13	13	13
Sat Jul 14 09:20:02 2012	1342237802	0	13	13	13
Sat Jul 14 09:18:30 2012	1342237710	0	13	13	13
Sat Jul 14 09:15:33 2012	1342237533	0	13	13	13
Sat Jul 14 09:15:10 2012	1342237510	0	13	13	13
Sat Jul 14 09:17:38 2012	1342237658	0	13	13	13
Sat Jul 14 09:19:09 2012	1342237749	0	13	13	13
Sat Jul 14 09:21:15 2012	1342237875	0	13	13	13
Sat Jul 14 09:16:49 2012	1342237609	0	13	13	13
Sat Jul 14 09:15:31 2012	1342237531	0	13	13	13
Sat Jul 14 09:19:53 2012	1342237793	0	13	13	13
Sat Jul 14 09:17:35 2012	1342237655	0	13	13	13
Sat Jul 14 09:17:21 2012	1342237641	0	13	13	13
Sat Jul 14 09:15:33 2012	1342237533	0	13	13	13
Sat Jul 14 09:20:18 2012	1342237818	0	13	13	13
Sat Jul 14 09:17:51 2012	1342237671	0	13	13	13
Sat Jul 14 09:19:58 2012	1342237798	0	13	13	13
